num_date_time,answer
1 2020-08-28 01,8687.008025483881
1 2020-08-28 02,8731.426369039851
1 2020-08-28 03,8714.215057956668
1 2020-08-28 04,8689.09196276443
1 2020-08-28 05,8667.741781789993
1 2020-08-28 06,8683.150724405677
1 2020-08-28 07,8691.213424462594
1 2020-08-28 08,8714.957637964124
1 2020-08-28 09,8825.657404318115
1 2020-08-28 10,8669.476841248848
1 2020-08-28 11,8771.462680403174
1 2020-08-28 12,8526.496424785886
1 2020-08-28 13,8656.72720451872
1 2020-08-28 14,8746.15770977992
1 2020-08-28 15,8738.385537369417
1 2020-08-28 16,8805.898832574574
1 2020-08-28 17,8871.132414124097
1 2020-08-28 18,8886.869624438557
1 2020-08-28 19,8768.156767020526
1 2020-08-28 20,8806.28338718409
1 2020-08-28 21,8818.61073974654
1 2020-08-28 22,8737.880714020645
1 2020-08-28 23,8626.340205149194
1 2020-08-29 00,8787.510103293467
1 2020-08-29 01,8681.900003862205
1 2020-08-29 02,8692.693101994158
1 2020-08-29 03,8632.499635046679
1 2020-08-29 04,8657.444620020635
1 2020-08-29 05,8660.427464628216
1 2020-08-29 06,8607.151251766953
1 2020-08-29 07,8649.804644383907
1 2020-08-29 08,8667.579865054207
1 2020-08-29 09,8670.091406180343
1 2020-08-29 10,8892.352848552018
1 2020-08-29 11,8718.352714477325
1 2020-08-29 12,8751.666815524715
1 2020-08-29 13,8786.89707937056
1 2020-08-29 14,8692.45557030735
1 2020-08-29 15,8678.38744655143
1 2020-08-29 16,8661.598371510985
1 2020-08-29 17,8702.72906823608
1 2020-08-29 18,8661.566465307922
1 2020-08-29 19,8755.361718432567
1 2020-08-29 20,8725.223169038743
1 2020-08-29 21,8683.891676276287
1 2020-08-29 22,8699.259701770423
1 2020-08-29 23,8656.927325481898
1 2020-08-30 00,8685.21924262735
1 2020-08-30 01,8640.844943517151
1 2020-08-30 02,8629.915407969034
1 2020-08-30 03,8609.490866144639
1 2020-08-30 04,8578.800230997002
1 2020-08-30 05,8549.603647029835
1 2020-08-30 06,8499.97872933282
1 2020-08-30 07,8581.155217984997
1 2020-08-30 08,8622.911809968207
1 2020-08-30 09,8659.284246648858
1 2020-08-30 10,8650.125638591633
1 2020-08-30 11,8634.281949120617
1 2020-08-30 12,8671.510329239167
1 2020-08-30 13,8568.108052717711
1 2020-08-30 14,8605.270161810926
1 2020-08-30 15,8707.883349415373
1 2020-08-30 16,8660.70848120375
1 2020-08-30 17,8641.761360945864
1 2020-08-30 18,8584.511671618258
1 2020-08-30 19,8609.4217269034
1 2020-08-30 20,8646.354996102027
1 2020-08-30 21,8615.522941974215
1 2020-08-30 22,8599.508017992463
1 2020-08-30 23,8577.775277966926
1 2020-08-31 00,8551.950060065426
1 2020-08-31 01,8519.41539942638
1 2020-08-31 02,8502.907558213925
1 2020-08-31 03,8532.726279801802
1 2020-08-31 04,8511.041780688638
1 2020-08-31 05,8494.69630665137
1 2020-08-31 06,8507.4736108469
1 2020-08-31 07,8541.76662148441
1 2020-08-31 08,8570.145810914737
1 2020-08-31 09,8621.604444863433
1 2020-08-31 10,8642.055165060661
1 2020-08-31 11,8703.181807197807
1 2020-08-31 12,8723.203121469214
1 2020-08-31 13,8820.352679855398
1 2020-08-31 14,8825.987886275101
1 2020-08-31 15,8731.611557253133
1 2020-08-31 16,8743.68120283184
1 2020-08-31 17,8755.75067888731
1 2020-08-31 18,8685.341171841912
1 2020-08-31 19,8693.911439696989
1 2020-08-31 20,8727.174109678363
1 2020-08-31 21,8684.694242585078
1 2020-08-31 22,8775.658276394039
1 2020-08-31 23,8774.213931784892
2 2020-08-25 00,1124.2994448736533
2 2020-08-25 01,1117.698870766276
2 2020-08-25 02,1097.0838280483729
2 2020-08-25 03,1092.7105114642986
2 2020-08-25 04,1063.9034833389612
2 2020-08-25 05,1102.459505242222
2 2020-08-25 06,1194.1946199033941
2 2020-08-25 07,1581.0534967387994
2 2020-08-25 08,1931.1388787063274
2 2020-08-25 09,1976.7010961975293
2 2020-08-25 10,2076.472247903659
2 2020-08-25 11,2018.6259557918745
2 2020-08-25 12,2064.1177257008667
2 2020-08-25 13,2061.4228548260016
2 2020-08-25 14,2049.6277553688674
2 2020-08-25 15,2014.2225841212546
2 2020-08-25 16,1974.2696374596758
2 2020-08-25 17,1895.581782343001
2 2020-08-25 18,1673.2983663639343
2 2020-08-25 19,1381.3132306612524
2 2020-08-25 20,1142.0127832717183
2 2020-08-25 21,1123.8993469214402
2 2020-08-25 22,1126.4777615093622
2 2020-08-25 23,1128.7671105084544
2 2020-08-26 00,1100.3352766275377
2 2020-08-26 01,1094.568431104862
2 2020-08-26 02,1093.7994390500928
2 2020-08-26 03,1080.5468418057114
2 2020-08-26 04,1087.586584684235
2 2020-08-26 05,1111.7787811950625
2 2020-08-26 06,1205.4286552479832
2 2020-08-26 07,1579.5297569401332
2 2020-08-26 08,1961.6850715958603
2 2020-08-26 09,1943.0385174627218
2 2020-08-26 10,1986.7336966664716
2 2020-08-26 11,2040.7294651229322
2 2020-08-26 12,1977.7560732580341
2 2020-08-26 13,2066.857313240443
2 2020-08-26 14,2105.8825726253326
2 2020-08-26 15,2005.6490884585337
2 2020-08-26 16,1986.6364095669564
2 2020-08-26 17,1919.7399984168933
2 2020-08-26 18,1687.1490418879598
2 2020-08-26 19,1447.6124506903593
2 2020-08-26 20,1268.5304475813164
2 2020-08-26 21,1252.5333177063812
2 2020-08-26 22,1163.277736820941
2 2020-08-26 23,1156.5689422106316
2 2020-08-27 00,1087.1491845012029
2 2020-08-27 01,1084.3703813064585
2 2020-08-27 02,1044.244801768567
2 2020-08-27 03,1056.27511866246
2 2020-08-27 04,1092.7964686461826
2 2020-08-27 05,1079.8080496037312
2 2020-08-27 06,1184.447121178634
2 2020-08-27 07,1707.2146483923552
2 2020-08-27 08,1819.103355897541
2 2020-08-27 09,1835.5655003190109
2 2020-08-27 10,1997.702649029856
2 2020-08-27 11,2020.410700687058
2 2020-08-27 12,1967.3695757838213
2 2020-08-27 13,1999.6953390041722
2 2020-08-27 14,2026.989908244941
2 2020-08-27 15,1993.4096423071655
2 2020-08-27 16,1984.086766722209
2 2020-08-27 17,1907.261822947059
2 2020-08-27 18,1548.007722119567
2 2020-08-27 19,1390.2894500524617
2 2020-08-27 20,1253.881696618011
2 2020-08-27 21,1215.5597824939064
2 2020-08-27 22,1142.7475164395619
2 2020-08-27 23,1106.6526027052
2 2020-08-28 00,1079.3067068995808
2 2020-08-28 01,1078.1726928918554
2 2020-08-28 02,1051.4990594451215
2 2020-08-28 03,1043.108653136621
2 2020-08-28 04,1028.5597562976623
2 2020-08-28 05,1045.8927949437357
2 2020-08-28 06,1145.529446537656
2 2020-08-28 07,1563.6323669577434
2 2020-08-28 08,1910.4388186147537
2 2020-08-28 09,1941.9844476272533
2 2020-08-28 10,1979.1893579545344
2 2020-08-28 11,1935.1170968336646
2 2020-08-28 12,1931.1293066657654
2 2020-08-28 13,1924.010590603088
2 2020-08-28 14,1935.7144959342836
2 2020-08-28 15,1910.2608360593351
2 2020-08-28 16,1887.3152030437516
2 2020-08-28 17,1885.9894540344021
2 2020-08-28 18,1723.9757628987563
2 2020-08-28 19,1419.146672909369
2 2020-08-28 20,1272.3268816404716
2 2020-08-28 21,1186.686312007715
2 2020-08-28 22,1090.4211319790977
2 2020-08-28 23,1043.329274802013
2 2020-08-29 00,1052.7510383878882
2 2020-08-29 01,1027.6900714314738
2 2020-08-29 02,1012.221382056136
2 2020-08-29 03,994.8254255104498
2 2020-08-29 04,992.3395838846856
2 2020-08-29 05,1008.6788917118412
2 2020-08-29 06,1031.0961653530533
2 2020-08-29 07,1119.3626292914892
2 2020-08-29 08,1243.4949705544052
2 2020-08-29 09,1286.9457864482968
2 2020-08-29 10,1234.5902194728108
2 2020-08-29 11,1240.6095937053076
2 2020-08-29 12,1221.2471630216548
2 2020-08-29 13,1258.5753657138314
2 2020-08-29 14,1299.1677290397242
2 2020-08-29 15,1276.1173084939942
2 2020-08-29 16,1260.2046759330206
2 2020-08-29 17,1218.9325193070856
2 2020-08-29 18,1170.5181526549707
2 2020-08-29 19,1199.1333070416822
2 2020-08-29 20,1180.3698768775566
2 2020-08-29 21,1093.7900780086961
2 2020-08-29 22,1027.3435982802093
2 2020-08-29 23,1020.6065155050794
2 2020-08-30 00,1016.9098233421234
2 2020-08-30 01,1013.371684171101
2 2020-08-30 02,999.3498739631953
2 2020-08-30 03,1007.4904481052675
2 2020-08-30 04,999.3467380250377
2 2020-08-30 05,1021.6456182104373
2 2020-08-30 06,1025.1988009085137
2 2020-08-30 07,1070.524543673363
2 2020-08-30 08,1180.7615938627655
2 2020-08-30 09,1270.4337269408427
2 2020-08-30 10,1259.6660968778192
2 2020-08-30 11,1241.4049274748925
2 2020-08-30 12,1185.3673096522439
2 2020-08-30 13,1195.490558023013
2 2020-08-30 14,1221.5417126025807
2 2020-08-30 15,1219.5889884237517
2 2020-08-30 16,1213.666570677325
2 2020-08-30 17,1197.7239293874668
2 2020-08-30 18,1151.9973056196163
2 2020-08-30 19,1160.2844409292413
2 2020-08-30 20,1078.932620471544
2 2020-08-30 21,1105.4194920729233
2 2020-08-30 22,1054.273571024902
2 2020-08-30 23,1051.9857942536164
2 2020-08-31 00,1019.6908781932175
2 2020-08-31 01,1020.0453565467603
2 2020-08-31 02,1020.4844145557004
2 2020-08-31 03,1010.2837914680447
2 2020-08-31 04,1010.2782238824975
2 2020-08-31 05,1016.5260652255456
2 2020-08-31 06,1138.9860522466333
2 2020-08-31 07,1640.0010140716747
2 2020-08-31 08,1798.5537526861458
2 2020-08-31 09,1829.67037396686
2 2020-08-31 10,1995.2929872415243
2 2020-08-31 11,1995.8819100036872
2 2020-08-31 12,1958.7448410257339
2 2020-08-31 13,1980.8663204004558
2 2020-08-31 14,1947.2223700973402
2 2020-08-31 15,1782.6827935301471
2 2020-08-31 16,1788.8906539111763
2 2020-08-31 17,1730.2085221919222
2 2020-08-31 18,1667.6229623181398
2 2020-08-31 19,1411.5270383989773
2 2020-08-31 20,1234.2556731935942
2 2020-08-31 21,1207.1753072301142
2 2020-08-31 22,1095.867367633017
2 2020-08-31 23,1118.3581012041018
3 2020-08-25 00,3412.396739741398
3 2020-08-25 01,3430.458134273806
3 2020-08-25 02,3487.9518786424105
3 2020-08-25 03,3406.9341667310396
3 2020-08-25 04,3435.9883534350292
3 2020-08-25 05,3486.5474312758265
3 2020-08-25 06,3558.031591689798
3 2020-08-25 07,3451.8020188862292
3 2020-08-25 08,3483.547004048656
3 2020-08-25 09,3600.456643571033
3 2020-08-25 10,3593.097723719655
3 2020-08-25 11,3660.1071341267543
3 2020-08-25 12,3650.374301324551
3 2020-08-25 13,3627.07105959865
3 2020-08-25 14,3620.456065984899
3 2020-08-25 15,3685.4354742508094
3 2020-08-25 16,3629.2697127741158
3 2020-08-25 17,3655.189404886726
3 2020-08-25 18,3635.583980700642
3 2020-08-25 19,3404.985834438235
3 2020-08-25 20,3244.539517615386
3 2020-08-25 21,3352.222342168431
3 2020-08-25 22,3279.7444906133323
3 2020-08-25 23,3456.31630337969
3 2020-08-26 00,3339.9211374723563
3 2020-08-26 01,3325.3230337032937
3 2020-08-26 02,3183.5973023174556
3 2020-08-26 03,3187.612406316536
3 2020-08-26 04,3171.563868470815
3 2020-08-26 05,3223.654517096733
3 2020-08-26 06,3296.416825659977
3 2020-08-26 07,3342.014226380975
3 2020-08-26 08,3451.7518665563607
3 2020-08-26 09,3611.711409702202
3 2020-08-26 10,3694.5121746460336
3 2020-08-26 11,3737.079068390441
3 2020-08-26 12,3649.6906748357746
3 2020-08-26 13,3662.1672732257507
3 2020-08-26 14,3719.8919345689173
3 2020-08-26 15,3715.866296366902
3 2020-08-26 16,3732.4413071944564
3 2020-08-26 17,3742.624391259835
3 2020-08-26 18,3616.564657988632
3 2020-08-26 19,3553.319310089525
3 2020-08-26 20,3610.304232208883
3 2020-08-26 21,3714.91994495892
3 2020-08-26 22,3620.3487239884025
3 2020-08-26 23,3379.423570687115
3 2020-08-27 00,3501.5758156435404
3 2020-08-27 01,3498.940394412183
3 2020-08-27 02,3590.3551876179454
3 2020-08-27 03,3587.4156996616284
3 2020-08-27 04,3558.369151864258
3 2020-08-27 05,3537.6827688631565
3 2020-08-27 06,3491.8705364163625
3 2020-08-27 07,3501.250587886827
3 2020-08-27 08,3535.36174346677
3 2020-08-27 09,3584.695542444924
3 2020-08-27 10,3576.681862614326
3 2020-08-27 11,3557.471316386873
3 2020-08-27 12,3583.598265148285
3 2020-08-27 13,3577.3579022264785
3 2020-08-27 14,3615.556746771201
3 2020-08-27 15,3537.566796109706
3 2020-08-27 16,3596.061238820115
3 2020-08-27 17,3584.108280837181
3 2020-08-27 18,3575.8220827083605
3 2020-08-27 19,3545.3492977075534
3 2020-08-27 20,3511.727205665809
3 2020-08-27 21,3542.5939313048375
3 2020-08-27 22,3468.09251750263
3 2020-08-27 23,3456.386938086851
3 2020-08-28 00,3529.8833132270724
3 2020-08-28 01,3469.870131085163
3 2020-08-28 02,3469.6950442228517
3 2020-08-28 03,3469.7273556292257
3 2020-08-28 04,3455.200023884222
3 2020-08-28 05,3454.6305456223645
3 2020-08-28 06,3544.574975921819
3 2020-08-28 07,3570.616162053744
3 2020-08-28 08,3655.410530930796
3 2020-08-28 09,3657.036256108705
3 2020-08-28 10,3675.5715957676193
3 2020-08-28 11,3646.5088092174587
3 2020-08-28 12,3650.569459461846
3 2020-08-28 13,3580.6082529606606
3 2020-08-28 14,3614.5665669562122
3 2020-08-28 15,3607.9895251699454
3 2020-08-28 16,3650.443872156279
3 2020-08-28 17,3664.1103422558663
3 2020-08-28 18,3636.120669679023
3 2020-08-28 19,3589.0919414902205
3 2020-08-28 20,3511.8065448843054
3 2020-08-28 21,3467.928702764677
3 2020-08-28 22,3464.5890726305934
3 2020-08-28 23,3452.187078474829
3 2020-08-29 00,3522.887613375973
3 2020-08-29 01,3470.8561306565725
3 2020-08-29 02,3463.388229279355
3 2020-08-29 03,3469.213687910218
3 2020-08-29 04,3455.7226638039706
3 2020-08-29 05,3497.872807491025
3 2020-08-29 06,3469.5896392903605
3 2020-08-29 07,3434.876593523388
3 2020-08-29 08,3456.9323843089182
3 2020-08-29 09,3481.006752270696
3 2020-08-29 10,3578.345857320976
3 2020-08-29 11,3596.169543880363
3 2020-08-29 12,3511.9535531992624
3 2020-08-29 13,3546.252684140017
3 2020-08-29 14,3573.587534006596
3 2020-08-29 15,3575.484328890467
3 2020-08-29 16,3593.313630637458
3 2020-08-29 17,3542.580689821977
3 2020-08-29 18,3513.0046921599846
3 2020-08-29 19,3497.489310836476
3 2020-08-29 20,3535.051306048441
3 2020-08-29 21,3528.8008485132423
3 2020-08-29 22,3494.459489541581
3 2020-08-29 23,3458.943789224137
3 2020-08-30 00,3411.149529955769
3 2020-08-30 01,3450.836360677149
3 2020-08-30 02,3454.10442130784
3 2020-08-30 03,3463.488933265791
3 2020-08-30 04,3464.8708824485484
3 2020-08-30 05,3440.152572769677
3 2020-08-30 06,3461.8433781166655
3 2020-08-30 07,3429.085934916429
3 2020-08-30 08,3468.364284928484
3 2020-08-30 09,3432.2401206198156
3 2020-08-30 10,3444.25766132829
3 2020-08-30 11,3425.687788021456
3 2020-08-30 12,3424.553234503708
3 2020-08-30 13,3413.4480391712027
3 2020-08-30 14,3426.1686522311493
3 2020-08-30 15,3476.180491231914
3 2020-08-30 16,3430.1892094833865
3 2020-08-30 17,3427.8687092243754
3 2020-08-30 18,3472.1852232769197
3 2020-08-30 19,3461.9989011183343
3 2020-08-30 20,3453.0870739791026
3 2020-08-30 21,3350.176157398246
3 2020-08-30 22,3335.588448117583
3 2020-08-30 23,3337.529500997998
3 2020-08-31 00,3518.179708131349
3 2020-08-31 01,3419.0230716343026
3 2020-08-31 02,3362.1489859485714
3 2020-08-31 03,3440.7550652375103
3 2020-08-31 04,3443.460439499924
3 2020-08-31 05,3466.240941714085
3 2020-08-31 06,3468.79990860796
3 2020-08-31 07,3527.3371817203342
3 2020-08-31 08,3586.627192580332
3 2020-08-31 09,3447.9582635073502
3 2020-08-31 10,3566.647749525331
3 2020-08-31 11,3662.8530166257747
3 2020-08-31 12,3621.1602168273675
3 2020-08-31 13,3652.282287613345
3 2020-08-31 14,3614.1367888830573
3 2020-08-31 15,3807.7341121564245
3 2020-08-31 16,3774.769489129618
3 2020-08-31 17,3726.6530076360655
3 2020-08-31 18,3698.8459838012964
3 2020-08-31 19,3592.999901202084
3 2020-08-31 20,3493.414656627192
3 2020-08-31 21,3496.1912945716103
3 2020-08-31 22,3411.1988425374666
3 2020-08-31 23,3459.071432302411
4 2020-08-25 00,353.3568059268168
4 2020-08-25 01,360.956587785243
4 2020-08-25 02,350.37301073349767
4 2020-08-25 03,330.20692362260104
4 2020-08-25 04,323.1571689094666
4 2020-08-25 05,342.6022744166928
4 2020-08-25 06,352.10461314604976
4 2020-08-25 07,343.5288580187204
4 2020-08-25 08,624.4602439013751
4 2020-08-25 09,868.7309786630581
4 2020-08-25 10,1202.7438079857636
4 2020-08-25 11,1314.633130603871
4 2020-08-25 12,1248.6589559953086
4 2020-08-25 13,1422.0886228681
4 2020-08-25 14,1366.7037394075173
4 2020-08-25 15,1524.8737662157205
4 2020-08-25 16,1508.5886293466287
4 2020-08-25 17,1234.1337313811107
4 2020-08-25 18,1117.2267136561295
4 2020-08-25 19,860.255672288367
4 2020-08-25 20,777.3615885797736
4 2020-08-25 21,700.1978202484868
4 2020-08-25 22,561.4310557789855
4 2020-08-25 23,530.2341780544054
4 2020-08-26 00,354.19778125892253
4 2020-08-26 01,340.44271163709857
4 2020-08-26 02,350.00356935090923
4 2020-08-26 03,371.5508423613006
4 2020-08-26 04,370.9230814549429
4 2020-08-26 05,377.2104372393942
4 2020-08-26 06,416.2351715326331
4 2020-08-26 07,322.93962351181835
4 2020-08-26 08,710.6282701743344
4 2020-08-26 09,1204.403364396892
4 2020-08-26 10,1573.6480036010532
4 2020-08-26 11,1516.2995607745256
4 2020-08-26 12,1569.7849821702152
4 2020-08-26 13,1521.861193254466
4 2020-08-26 14,1486.1357491427004
4 2020-08-26 15,1530.4522601857461
4 2020-08-26 16,1289.9029326269685
4 2020-08-26 17,1307.2404122426526
4 2020-08-26 18,1206.0556347366107
4 2020-08-26 19,1055.5070173999345
4 2020-08-26 20,834.1711796811219
4 2020-08-26 21,688.8757672190773
4 2020-08-26 22,528.3749853000172
4 2020-08-26 23,500.7425748523999
4 2020-08-27 00,482.00288749772966
4 2020-08-27 01,446.16410458718485
4 2020-08-27 02,445.21663520761757
4 2020-08-27 03,407.56721569738863
4 2020-08-27 04,341.7153697055468
4 2020-08-27 05,358.9205879965783
4 2020-08-27 06,386.6466282012349
4 2020-08-27 07,398.9610839157899
4 2020-08-27 08,895.8578398856127
4 2020-08-27 09,1211.593797763422
4 2020-08-27 10,1517.951778908144
4 2020-08-27 11,1429.9101195213168
4 2020-08-27 12,1403.8415458929612
4 2020-08-27 13,1516.4340973938442
4 2020-08-27 14,1683.5657980800183
4 2020-08-27 15,1623.1680960482738
4 2020-08-27 16,1521.919037609335
4 2020-08-27 17,1333.3864021278969
4 2020-08-27 18,1354.7646063702443
4 2020-08-27 19,1135.859693955376
4 2020-08-27 20,920.7224088122119
4 2020-08-27 21,652.7150990567446
4 2020-08-27 22,679.0541388138643
4 2020-08-27 23,496.6580725996212
4 2020-08-28 00,514.1670611993212
4 2020-08-28 01,380.82334846555585
4 2020-08-28 02,404.9195104807293
4 2020-08-28 03,406.27064504652566
4 2020-08-28 04,360.0168267427547
4 2020-08-28 05,367.78987205934936
4 2020-08-28 06,375.6468391839644
4 2020-08-28 07,461.67534847394444
4 2020-08-28 08,1017.3181460111416
4 2020-08-28 09,1708.5973761660844
4 2020-08-28 10,1934.8670129835295
4 2020-08-28 11,2188.879875957325
4 2020-08-28 12,2036.5191468473233
4 2020-08-28 13,1966.8823665204554
4 2020-08-28 14,2065.639465904205
4 2020-08-28 15,2012.7172534212596
4 2020-08-28 16,1947.8647348668196
4 2020-08-28 17,1886.3533721372642
4 2020-08-28 18,1160.8787301986592
4 2020-08-28 19,1082.5364681288866
4 2020-08-28 20,717.9851657708643
4 2020-08-28 21,664.1451741602888
4 2020-08-28 22,489.7956021451378
4 2020-08-28 23,474.34365609792656
4 2020-08-29 00,558.8482941534371
4 2020-08-29 01,476.56390311861253
4 2020-08-29 02,480.1750900427022
4 2020-08-29 03,506.3142362108836
4 2020-08-29 04,443.1261197830519
4 2020-08-29 05,412.18727001458547
4 2020-08-29 06,382.59642893405635
4 2020-08-29 07,371.0210352703973
4 2020-08-29 08,1103.8217543002834
4 2020-08-29 09,1813.0220088445449
4 2020-08-29 10,2119.083615241335
4 2020-08-29 11,2252.7035388587165
4 2020-08-29 12,1980.4348265317942
4 2020-08-29 13,1958.296512878001
4 2020-08-29 14,1957.805558052356
4 2020-08-29 15,1956.8585086278308
4 2020-08-29 16,2104.694015730919
4 2020-08-29 17,2076.1891446584036
4 2020-08-29 18,1809.594871515635
4 2020-08-29 19,1676.158561639328
4 2020-08-29 20,1743.15075268957
4 2020-08-29 21,1602.7077834959014
4 2020-08-29 22,1348.661008097917
4 2020-08-29 23,985.9148948673795
4 2020-08-30 00,660.8391418352514
4 2020-08-30 01,637.903569945461
4 2020-08-30 02,665.2623310791537
4 2020-08-30 03,627.6067181113335
4 2020-08-30 04,618.8836475289484
4 2020-08-30 05,618.2903437701341
4 2020-08-30 06,602.8179708098112
4 2020-08-30 07,625.238796910975
4 2020-08-30 08,824.5001613394707
4 2020-08-30 09,1076.211398574177
4 2020-08-30 10,1394.7833339184751
4 2020-08-30 11,1436.5897828165594
4 2020-08-30 12,1394.5543319519431
4 2020-08-30 13,1393.069856067983
4 2020-08-30 14,1382.040222508973
4 2020-08-30 15,1460.1007132378882
4 2020-08-30 16,1276.3633030428432
4 2020-08-30 17,1063.736249756914
4 2020-08-30 18,1035.4168916818583
4 2020-08-30 19,982.4202318352213
4 2020-08-30 20,820.446432463933
4 2020-08-30 21,709.3705875406249
4 2020-08-30 22,605.5905476778689
4 2020-08-30 23,493.09296947379977
4 2020-08-31 00,399.987131662734
4 2020-08-31 01,376.40603808749256
4 2020-08-31 02,331.6653626493514
4 2020-08-31 03,330.2906999796285
4 2020-08-31 04,338.63362667708776
4 2020-08-31 05,341.27096124691064
4 2020-08-31 06,346.1125978214784
4 2020-08-31 07,335.5285911665423
4 2020-08-31 08,676.7092181406147
4 2020-08-31 09,937.1383488818794
4 2020-08-31 10,1347.7326582615979
4 2020-08-31 11,1471.316564811017
4 2020-08-31 12,1422.44779910775
4 2020-08-31 13,1365.1674130471608
4 2020-08-31 14,1215.3932002961355
4 2020-08-31 15,1168.7561101385186
4 2020-08-31 16,1205.411045652899
4 2020-08-31 17,1200.6443821095338
4 2020-08-31 18,883.8777648481123
4 2020-08-31 19,749.1413170161932
4 2020-08-31 20,641.9703151510419
4 2020-08-31 21,550.3432475964368
4 2020-08-31 22,373.668211748972
4 2020-08-31 23,448.0552787740277
5 2020-08-25 00,3120.5957589414893
5 2020-08-25 01,2996.248131252534
5 2020-08-25 02,3025.677011781009
5 2020-08-25 03,3033.5684733476846
5 2020-08-25 04,2891.762316561313
5 2020-08-25 05,2511.6090404728884
5 2020-08-25 06,2320.8708891817637
5 2020-08-25 07,2365.636076082611
5 2020-08-25 08,2840.2209556205835
5 2020-08-25 09,3153.7681128542654
5 2020-08-25 10,3474.978422624059
5 2020-08-25 11,3463.384307204589
5 2020-08-25 12,3297.0758365975717
5 2020-08-25 13,3083.0488758832453
5 2020-08-25 14,3081.47696052655
5 2020-08-25 15,3084.714605350859
5 2020-08-25 16,2921.5781804820554
5 2020-08-25 17,2823.2013762466318
5 2020-08-25 18,2633.506164025984
5 2020-08-25 19,2974.509767712141
5 2020-08-25 20,3051.9433607820274
5 2020-08-25 21,3053.990951836643
5 2020-08-25 22,3114.902689854921
5 2020-08-25 23,3091.7172733003163
5 2020-08-26 00,3059.073707329815
5 2020-08-26 01,2984.6205652726658
5 2020-08-26 02,2931.7139736531976
5 2020-08-26 03,2945.8979116007094
5 2020-08-26 04,2876.542606274366
5 2020-08-26 05,2478.9641515916855
5 2020-08-26 06,2346.110391825291
5 2020-08-26 07,2293.5380946338023
5 2020-08-26 08,2832.9648791765994
5 2020-08-26 09,2963.718151017414
5 2020-08-26 10,3362.5644994418485
5 2020-08-26 11,3431.490811237848
5 2020-08-26 12,3333.284869246124
5 2020-08-26 13,3274.817232633306
5 2020-08-26 14,3307.182750617711
5 2020-08-26 15,3152.7187762631947
5 2020-08-26 16,2909.9393003348123
5 2020-08-26 17,2844.303060171385
5 2020-08-26 18,2544.454903058115
5 2020-08-26 19,2894.070353937838
5 2020-08-26 20,3213.070337059292
5 2020-08-26 21,3198.7608381469004
5 2020-08-26 22,3077.662628809696
5 2020-08-26 23,3084.3235480526982
5 2020-08-27 00,2931.8376810932386
