num_date_time,answer
2 2020-08-26 13,1691.7207368117433
2 2020-08-26 14,1477.475068165268
2 2020-08-26 15,1553.5306193322888
2 2020-08-26 16,1563.5728668929023
2 2020-08-26 17,1457.44585789557
2 2020-08-26 18,1135.1271301186534
2 2020-08-26 19,1088.2783925875463
2 2020-08-26 20,1053.3097087813694
2 2020-08-26 21,998.1128256424045
2 2020-08-26 22,965.2908901584815
2 2020-08-26 23,995.0198312404141
2 2020-08-27 00,972.6989243759609
2 2020-08-27 01,960.4180783169405
2 2020-08-27 02,980.066795224353
2 2020-08-27 03,977.1759575720556
2 2020-08-27 04,970.3893706465121
2 2020-08-27 05,979.4060583594567
2 2020-08-27 06,1161.4102600285319
2 2020-08-27 07,1474.4706632949647
2 2020-08-27 08,1573.53816334679
2 2020-08-27 09,1583.69499126632
2 2020-08-27 10,1523.5419902219837
2 2020-08-27 11,1571.0042040785183
2 2020-08-27 12,1622.9819478485438
2 2020-08-27 13,1599.7940098092079
2 2020-08-27 14,1585.0781999571102
2 2020-08-27 15,1596.4564606699244
2 2020-08-27 16,1593.4363782282085
2 2020-08-27 17,1535.397003174505
2 2020-08-27 18,1292.5263228802812
2 2020-08-27 19,1248.2473221171388
2 2020-08-27 20,1191.079097050413
2 2020-08-27 21,1149.0139547697952
2 2020-08-27 22,1112.8970747138344
2 2020-08-27 23,1121.119316014916
2 2020-08-28 00,1114.2876178390006
2 2020-08-28 01,1096.9079071652102
2 2020-08-28 02,1122.8648639239238
2 2020-08-28 03,1102.6223882336703
2 2020-08-28 04,1108.2634861263325
2 2020-08-28 05,1126.8507301037744
2 2020-08-28 06,1247.1583976027102
2 2020-08-28 07,1368.4152327577285
2 2020-08-28 08,1622.9991936174201
2 2020-08-28 09,1784.0602353766242
2 2020-08-28 10,1629.7162946664266
2 2020-08-28 11,1811.2152987829525
2 2020-08-28 12,1901.972772258513
2 2020-08-28 13,1781.7625185903362
2 2020-08-28 14,1769.495815302307
2 2020-08-28 15,1628.0094744194919
2 2020-08-28 16,1618.2841236711665
2 2020-08-28 17,1590.3920277828574
2 2020-08-28 18,1121.3834669810592
2 2020-08-28 19,1166.5506721635086
2 2020-08-28 20,1162.4247183907135
2 2020-08-28 21,1069.99410730067
2 2020-08-28 22,993.1142379755527
2 2020-08-28 23,1031.742472238603
2 2020-08-29 00,1031.6304723089404
2 2020-08-29 01,1009.2938962178665
2 2020-08-29 02,1018.5158940346214
2 2020-08-29 03,1020.1482077067856
2 2020-08-29 04,1018.6757051634739
2 2020-08-29 05,1072.189865984792
2 2020-08-29 06,1363.7833479193357
2 2020-08-29 07,1402.9473773195448
2 2020-08-29 08,1682.2764174578137
2 2020-08-29 09,1791.9414842855474
2 2020-08-29 10,1824.8301598962305
2 2020-08-29 11,1775.6314684531528
2 2020-08-29 12,1779.2584721321214
2 2020-08-29 13,1759.8819043623976
2 2020-08-29 14,1744.2293202839576
2 2020-08-29 15,1586.201920290711
2 2020-08-29 16,1671.4369877955182
2 2020-08-29 17,1590.9976187253123
2 2020-08-29 18,1074.735974243007
2 2020-08-29 19,1132.4723140269862
2 2020-08-29 20,1089.649667622786
2 2020-08-29 21,972.4933446846646
2 2020-08-29 22,994.1277387456395
2 2020-08-29 23,1007.0951105994652
2 2020-08-30 00,993.0032709937867
2 2020-08-30 01,990.3272252282051
2 2020-08-30 02,1000.4988777102537
2 2020-08-30 03,999.3340774657362
2 2020-08-30 04,987.4605637008721
2 2020-08-30 05,1011.1548211264309
2 2020-08-30 06,1009.7458107478831
2 2020-08-30 07,1045.4316714093939
2 2020-08-30 08,1117.6404020118644
2 2020-08-30 09,1099.955469446728
2 2020-08-30 10,1141.2428848022791
2 2020-08-30 11,1126.9208982634054
2 2020-08-30 12,1127.8285246372463
2 2020-08-30 13,1128.9258846903012
2 2020-08-30 14,1130.4774784296194
2 2020-08-30 15,1148.7500015705928
2 2020-08-30 16,1145.6824532910637
2 2020-08-30 17,1128.7975415364722
2 2020-08-30 18,1102.0345283234117
2 2020-08-30 19,1070.427826880912
2 2020-08-30 20,1044.683255204297
2 2020-08-30 21,1037.6868361861561
2 2020-08-30 22,997.9439923757121
2 2020-08-30 23,1012.8296990122216
2 2020-08-31 00,1010.2284056374966
2 2020-08-31 01,1000.1489172701271
2 2020-08-31 02,997.3861332371432
2 2020-08-31 03,993.4427195884081
2 2020-08-31 04,999.477493895802
2 2020-08-31 05,1006.4509737501587
2 2020-08-31 06,1009.3027569100228
2 2020-08-31 07,1025.6460383794147
2 2020-08-31 08,1088.4869813151226
2 2020-08-31 09,1080.6387387601235
2 2020-08-31 10,1079.5129818331613
2 2020-08-31 11,1100.7497673834127
2 2020-08-31 12,1086.4886308751059
2 2020-08-31 13,1105.598658335936
2 2020-08-31 14,1087.0449129714193
2 2020-08-31 15,1082.5951789069973
2 2020-08-31 16,1088.8629169389633
2 2020-08-31 17,1089.671516344861
2 2020-08-31 18,1057.4774840024386
2 2020-08-31 19,1042.2015879581409
2 2020-08-31 20,1035.611411311904
2 2020-08-31 21,1025.8507217365313
2 2020-08-31 22,989.9078567420734
2 2020-08-31 23,999.1911603885676
3 2020-08-25 00,3181.9217880327114
3 2020-08-25 01,3174.2670712772233
3 2020-08-25 02,3173.649513548904
3 2020-08-25 03,3192.453736577034
3 2020-08-25 04,3196.0652336760127
3 2020-08-25 05,3178.621679482614
3 2020-08-25 06,3208.969344081267
3 2020-08-25 07,3234.460203356281
3 2020-08-25 08,3264.000108240238
3 2020-08-25 09,3290.4634907694804
3 2020-08-25 10,3296.421708860933
3 2020-08-25 11,3267.253268659603
3 2020-08-25 12,3275.264715883961
3 2020-08-25 13,3304.2665492792817
3 2020-08-25 14,3309.172362155538
3 2020-08-25 15,3310.466231597068
3 2020-08-25 16,3312.9487075181037
3 2020-08-25 17,3306.257324743542
3 2020-08-25 18,3289.5135007988238
3 2020-08-25 19,3246.4670285516922
3 2020-08-25 20,3213.7809175787206
3 2020-08-25 21,3219.8758038746055
3 2020-08-25 22,3225.886233455471
3 2020-08-25 23,3207.7317483863235
3 2020-08-26 00,3217.208565294501
3 2020-08-26 01,3191.3221176589973
3 2020-08-26 02,3179.2680221732553
3 2020-08-26 03,3199.1760438491024
3 2020-08-26 04,3208.902448813016
3 2020-08-26 05,3195.095049849827
3 2020-08-26 06,3207.19374239468
3 2020-08-26 07,3240.298571926528
3 2020-08-26 08,3283.83046947649
3 2020-08-26 09,3294.25118756717
3 2020-08-26 10,3288.942755219109
3 2020-08-26 11,3283.480140453506
3 2020-08-26 12,3269.145598936646
3 2020-08-26 13,3264.914276680833
3 2020-08-26 14,3295.3534537979126
3 2020-08-26 15,3302.3672536956383
3 2020-08-26 16,3306.12484150415
3 2020-08-26 17,3318.597121397087
3 2020-08-26 18,3299.9525314487573
3 2020-08-26 19,3266.233628954069
3 2020-08-26 20,3259.711178612208
3 2020-08-26 21,3243.3967983969296
3 2020-08-26 22,3221.68004685619
3 2020-08-26 23,3233.413772459258
3 2020-08-27 00,3220.848763116645
3 2020-08-27 01,3213.099479589213
3 2020-08-27 02,3235.567627099998
3 2020-08-27 03,3222.8063612493443
3 2020-08-27 04,3210.4780092009937
3 2020-08-27 05,3220.4337530840858
3 2020-08-27 06,3230.3800124020067
3 2020-08-27 07,3244.300004226738
3 2020-08-27 08,3307.4726264215888
3 2020-08-27 09,3318.3865139870472
3 2020-08-27 10,3298.0408100977975
3 2020-08-27 11,3300.0209820336536
3 2020-08-27 12,3301.5623517545423
3 2020-08-27 13,3340.404126489308
3 2020-08-27 14,3377.3375292438877
3 2020-08-27 15,3364.9823678490557
3 2020-08-27 16,3374.552301850204
3 2020-08-27 17,3369.099486138921
3 2020-08-27 18,3284.9428985626528
3 2020-08-27 19,3251.9459774048337
3 2020-08-27 20,3259.3905810681285
3 2020-08-27 21,3247.8911347104868
3 2020-08-27 22,3238.125754461575
3 2020-08-27 23,3221.775424719963
3 2020-08-28 00,3216.2100179375097
3 2020-08-28 01,3214.6501170734373
3 2020-08-28 02,3205.7491065123677
3 2020-08-28 03,3211.2783940802833
3 2020-08-28 04,3220.008532597762
3 2020-08-28 05,3205.533110508245
3 2020-08-28 06,3245.764515797366
3 2020-08-28 07,3266.669446950106
3 2020-08-28 08,3284.717751617652
3 2020-08-28 09,3312.3269529706404
3 2020-08-28 10,3319.9639693601944
3 2020-08-28 11,3278.909023117331
3 2020-08-28 12,3286.492109161501
3 2020-08-28 13,3359.902941741266
3 2020-08-28 14,3371.1056761848217
3 2020-08-28 15,3374.075880729654
3 2020-08-28 16,3385.9345728014437
3 2020-08-28 17,3354.409855079441
3 2020-08-28 18,3324.1969966992533
3 2020-08-28 19,3283.194814470851
3 2020-08-28 20,3265.298997290878
3 2020-08-28 21,3269.5615926933824
3 2020-08-28 22,3254.517718917986
3 2020-08-28 23,3228.3389378739307
3 2020-08-29 00,3231.5158857087845
3 2020-08-29 01,3206.4413974286035
3 2020-08-29 02,3206.174211770685
3 2020-08-29 03,3226.2978191838224
3 2020-08-29 04,3221.0730726984766
3 2020-08-29 05,3207.0709974529564
3 2020-08-29 06,3239.419424171412
3 2020-08-29 07,3267.2372073294423
3 2020-08-29 08,3312.6347468676768
3 2020-08-29 09,3328.055858222962
3 2020-08-29 10,3356.6574993412587
3 2020-08-29 11,3271.9013198722755
3 2020-08-29 12,3286.1048850156767
3 2020-08-29 13,3349.644449997945
3 2020-08-29 14,3375.4190243181733
3 2020-08-29 15,3269.9719237025765
3 2020-08-29 16,3272.689415036587
3 2020-08-29 17,3329.953192852069
3 2020-08-29 18,3279.4903021800083
3 2020-08-29 19,3221.345388686376
3 2020-08-29 20,3221.8285901446625
3 2020-08-29 21,3231.1406774445913
3 2020-08-29 22,3223.3526805936026
3 2020-08-29 23,3223.9487997607466
3 2020-08-30 00,3221.5535650206243
3 2020-08-30 01,3192.5939435336795
3 2020-08-30 02,3186.483467265489
3 2020-08-30 03,3191.490505539138
3 2020-08-30 04,3189.7808008246693
3 2020-08-30 05,3186.89183153421
3 2020-08-30 06,3182.6712646611836
3 2020-08-30 07,3182.6055647023636
3 2020-08-30 08,3180.841650462484
3 2020-08-30 09,3199.1390346695744
3 2020-08-30 10,3218.8774551435213
3 2020-08-30 11,3223.667216208408
3 2020-08-30 12,3208.7272381803964
3 2020-08-30 13,3217.498959846207
3 2020-08-30 14,3231.4975790790495
3 2020-08-30 15,3231.203414219414
3 2020-08-30 16,3222.919086451176
3 2020-08-30 17,3210.96623025025
3 2020-08-30 18,3227.5648280231676
3 2020-08-30 19,3235.367752216389
3 2020-08-30 20,3224.2230635124256
3 2020-08-30 21,3207.980166871532
3 2020-08-30 22,3213.3739952370047
3 2020-08-30 23,3216.5888632037936
3 2020-08-31 00,3205.8292896740927
3 2020-08-31 01,3196.981442203271
3 2020-08-31 02,3209.8878804716833
3 2020-08-31 03,3215.255857486385
3 2020-08-31 04,3204.7398399769713
3 2020-08-31 05,3208.285499810787
3 2020-08-31 06,3204.1396216411094
3 2020-08-31 07,3206.4535935557005
3 2020-08-31 08,3212.1881893073482
3 2020-08-31 09,3206.8418772177147
3 2020-08-31 10,3199.668866884902
3 2020-08-31 11,3202.894116875003
3 2020-08-31 12,3201.5115694056694
3 2020-08-31 13,3209.8582877264657
3 2020-08-31 14,3219.764503391211
3 2020-08-31 15,3226.2779485020383
3 2020-08-31 16,3222.606241633191
3 2020-08-31 17,3223.6911631730018
3 2020-08-31 18,3230.631194734873
3 2020-08-31 19,3229.4209225187797
3 2020-08-31 20,3235.076035105638
3 2020-08-31 21,3208.7530023308304
3 2020-08-31 22,3204.1826777182423
3 2020-08-31 23,3204.6919957990904
4 2020-08-25 00,344.29160737293194
4 2020-08-25 01,406.8856830462462
4 2020-08-25 02,139.2541137890904
4 2020-08-25 03,164.60522218516152
4 2020-08-25 04,188.4071514452821
4 2020-08-25 05,203.50575986620518
4 2020-08-25 06,206.1312520780883
4 2020-08-25 07,227.3623769168698
4 2020-08-25 08,314.22343671073463
4 2020-08-25 09,583.1921025386998
4 2020-08-25 10,691.6883033960025
4 2020-08-25 11,708.4026644898922
4 2020-08-25 12,655.4120325518924
4 2020-08-25 13,1069.5891361145425
4 2020-08-25 14,822.9520799195891
4 2020-08-25 15,1045.9211969455796
4 2020-08-25 16,647.2008667482909
4 2020-08-25 17,701.8454559760667
4 2020-08-25 18,508.03441852160876
4 2020-08-25 19,426.44569842626896
4 2020-08-25 20,393.4008611059522
4 2020-08-25 21,356.7273837116986
4 2020-08-25 22,383.80291591637086
4 2020-08-25 23,417.4390764757577
4 2020-08-26 00,343.89186439986827
4 2020-08-26 01,351.41794150446526
4 2020-08-26 02,351.5418004289457
4 2020-08-26 03,223.15748738901266
4 2020-08-26 04,184.29074952815694
4 2020-08-26 05,202.25261630105993
4 2020-08-26 06,195.2259320062874
4 2020-08-26 07,171.8255535167186
4 2020-08-26 08,169.32981344646603
4 2020-08-26 09,611.1908240997002
4 2020-08-26 10,646.6382260486055
4 2020-08-26 11,626.2920025931024
4 2020-08-26 12,639.9161793147298
4 2020-08-26 13,950.8802525701373
4 2020-08-26 14,1018.8824259881692
4 2020-08-26 15,674.9398417467551
4 2020-08-26 16,952.90150946863
4 2020-08-26 17,879.0347271416296
4 2020-08-26 18,424.7708611456886
4 2020-08-26 19,448.14100241325025
4 2020-08-26 20,496.3204794894265
4 2020-08-26 21,400.82440323882156
4 2020-08-26 22,281.40751916125504
4 2020-08-26 23,329.41007978433845
4 2020-08-27 00,356.76759710778333
4 2020-08-27 01,342.46595601123533
4 2020-08-27 02,315.06212833318074
4 2020-08-27 03,152.51039257052014
4 2020-08-27 04,190.7466286070161
4 2020-08-27 05,205.14476568400556
4 2020-08-27 06,256.31629774396214
4 2020-08-27 07,155.37233509125898
4 2020-08-27 08,337.06058333497043
4 2020-08-27 09,596.9917479326028
4 2020-08-27 10,679.4981854085405
4 2020-08-27 11,690.4425461679398
4 2020-08-27 12,685.403845159255
4 2020-08-27 13,622.9517195399593
4 2020-08-27 14,749.3391862380307
4 2020-08-27 15,1018.0678756264429
4 2020-08-27 16,969.3095805621359
4 2020-08-27 17,834.1272008748886
4 2020-08-27 18,408.67347780405015
4 2020-08-27 19,513.2307850678035
4 2020-08-27 20,369.0283594471283
4 2020-08-27 21,327.3459321120074
4 2020-08-27 22,441.70631954995287
4 2020-08-27 23,373.77601137310063
4 2020-08-28 00,329.90378465230305
4 2020-08-28 01,334.120870296337
4 2020-08-28 02,262.8765217581179
4 2020-08-28 03,162.5707184010651
4 2020-08-28 04,191.8615823160337
4 2020-08-28 05,254.87239396083442
4 2020-08-28 06,158.90430480644184
4 2020-08-28 07,195.16559274935273
4 2020-08-28 08,418.92733395160025
4 2020-08-28 09,707.4100880303165
4 2020-08-28 10,738.4289896065505
4 2020-08-28 11,666.9627447621531
4 2020-08-28 12,615.095231804969
4 2020-08-28 13,910.3611335937583
4 2020-08-28 14,813.3508283854703
4 2020-08-28 15,871.03252214248
4 2020-08-28 16,800.6313729796752
4 2020-08-28 17,921.3548918695328
4 2020-08-28 18,577.1403209236701
4 2020-08-28 19,475.0119976188123
4 2020-08-28 20,422.12762110267926
4 2020-08-28 21,465.09439661250764
4 2020-08-28 22,309.7056389018154
4 2020-08-28 23,494.55898070500774
4 2020-08-29 00,333.64274549014783
4 2020-08-29 01,330.1689981657874
4 2020-08-29 02,344.50744526062084
4 2020-08-29 03,191.9295245468022
4 2020-08-29 04,173.019002003307
4 2020-08-29 05,205.55657140804115
4 2020-08-29 06,255.8967270376111
4 2020-08-29 07,126.35912182035361
4 2020-08-29 08,478.1653014173914
4 2020-08-29 09,715.1635470419517
4 2020-08-29 10,917.7170404368877
4 2020-08-29 11,754.773363109942
4 2020-08-29 12,611.4331715584638
4 2020-08-29 13,736.0373245162386
4 2020-08-29 14,942.4067893115117
4 2020-08-29 15,899.2834870294256
4 2020-08-29 16,827.8024795773699
4 2020-08-29 17,831.2603749405056
4 2020-08-29 18,486.9413773921025
4 2020-08-29 19,596.2002224418128
4 2020-08-29 20,484.9410551430307
4 2020-08-29 21,213.6074782664388
4 2020-08-29 22,294.0040831890612
4 2020-08-29 23,556.1799273645336
4 2020-08-30 00,404.9828502242781
4 2020-08-30 01,317.18696424090365
4 2020-08-30 02,344.9992985694075
4 2020-08-30 03,163.7272995979776
4 2020-08-30 04,193.6881318866647
4 2020-08-30 05,210.7245889548976
4 2020-08-30 06,220.1459931389157
4 2020-08-30 07,347.96342750619027
4 2020-08-30 08,394.6832715665082
4 2020-08-30 09,627.2983117571018
4 2020-08-30 10,655.3212195804807
4 2020-08-30 11,924.7043183221866
4 2020-08-30 12,761.4536842107556
4 2020-08-30 13,836.2205036403575
4 2020-08-30 14,929.3246496548429
4 2020-08-30 15,950.4780541771547
4 2020-08-30 16,1040.2423536487809
4 2020-08-30 17,885.3963738282698
4 2020-08-30 18,734.257014439986
4 2020-08-30 19,396.0267409991468
4 2020-08-30 20,435.1769574302237
4 2020-08-30 21,377.41629488482863
4 2020-08-30 22,186.12128856762132
4 2020-08-30 23,385.44979232865626
4 2020-08-31 00,363.77242204397436
4 2020-08-31 01,328.90321692564737
4 2020-08-31 02,200.55561512905362
4 2020-08-31 03,244.42662380451586
4 2020-08-31 04,176.87495325478375
4 2020-08-31 05,258.5864970482216
4 2020-08-31 06,186.20335446935744
4 2020-08-31 07,146.26617792610844
4 2020-08-31 08,201.82448853965974
4 2020-08-31 09,793.9405250736951
4 2020-08-31 10,719.0937994906664
4 2020-08-31 11,771.115274908101
4 2020-08-31 12,631.6758589333595
4 2020-08-31 13,666.7705168147749
4 2020-08-31 14,949.8329750942261
4 2020-08-31 15,969.7267956444175
4 2020-08-31 16,945.9759352469414
4 2020-08-31 17,954.4742995645958
4 2020-08-31 18,514.6788113190504
4 2020-08-31 19,418.74107748171343
4 2020-08-31 20,566.3292541050944
4 2020-08-31 21,394.6448169043957
4 2020-08-31 22,308.63581184840706
4 2020-08-31 23,448.377891487779
5 2020-08-25 00,3095.9540403833585
5 2020-08-25 01,3145.761822628247
5 2020-08-25 02,3046.7757451317793
5 2020-08-25 03,3013.3239493092524
5 2020-08-25 04,3121.586346035054
5 2020-08-25 05,2638.4437618313686
5 2020-08-25 06,2531.0163583629796
5 2020-08-25 07,2318.833016003584
5 2020-08-25 08,2817.308904972118
5 2020-08-25 09,2910.9839800012965
5 2020-08-25 10,3254.9829979001424
5 2020-08-25 11,3251.6185221233695
5 2020-08-25 12,2759.0585210880577
5 2020-08-25 13,2857.3284449790117
5 2020-08-25 14,3160.2395634495306
5 2020-08-25 15,3199.742761795812
5 2020-08-25 16,3057.786030384109
5 2020-08-25 17,3093.582623034466
5 2020-08-25 18,2834.1974323250556
5 2020-08-25 19,3430.1471399796
5 2020-08-25 20,3696.5492270175296
5 2020-08-25 21,3366.0664796431524
5 2020-08-25 22,3315.1848326504837
5 2020-08-25 23,3159.7518260935017
5 2020-08-26 00,3195.227862114573
5 2020-08-26 01,3144.0553892664384
5 2020-08-26 02,2999.1237678343077
5 2020-08-26 03,3135.6452056984995
5 2020-08-26 04,3085.999886331784
5 2020-08-26 05,2362.585284341286
5 2020-08-26 06,2439.1026167219093
5 2020-08-26 07,2375.385637229318
5 2020-08-26 08,2759.241797327293
5 2020-08-26 09,2867.982190778746
5 2020-08-26 10,3072.627239894611
5 2020-08-26 11,3128.9736507411226
5 2020-08-26 12,2756.2984748455137
5 2020-08-26 13,2834.643266328459
5 2020-08-26 14,2896.660322736563
5 2020-08-26 15,2767.7747560083867
5 2020-08-26 16,2733.6703053109927
5 2020-08-26 17,2467.7231442469365
5 2020-08-26 18,2317.545485774406
5 2020-08-26 19,2903.398658080234
5 2020-08-26 20,3248.1787794038682
5 2020-08-26 21,2938.7197429401303
5 2020-08-26 22,2890.5598073676665
5 2020-08-26 23,2942.854360649903
5 2020-08-27 00,2852.3042769342774
5 2020-08-27 01,2729.5717570346055
5 2020-08-27 02,2840.252716613444
5 2020-08-27 03,2738.452648776788
