num_date_time,answer
2 2020-08-30 20,1067.3350003281507
2 2020-08-30 21,1069.6898378450956
2 2020-08-30 22,1079.1235992143581
2 2020-08-30 23,1057.1869458712372
2 2020-08-31 00,1021.4904026251314
2 2020-08-31 01,1058.0051559580972
2 2020-08-31 02,1058.4151826386596
2 2020-08-31 03,1050.0095291614214
2 2020-08-31 04,1068.1497680908437
2 2020-08-31 05,1104.3642319825788
2 2020-08-31 06,1195.7652305657984
2 2020-08-31 07,1453.0953075738064
2 2020-08-31 08,1450.9632282317266
2 2020-08-31 09,1425.5210915612527
2 2020-08-31 10,1492.9878132375998
2 2020-08-31 11,1572.3578316684561
2 2020-08-31 12,1797.539525928918
2 2020-08-31 13,1806.3064915702944
2 2020-08-31 14,1785.1578955407492
2 2020-08-31 15,1830.9555810659695
2 2020-08-31 16,1831.5747364926451
2 2020-08-31 17,1760.3189148820773
2 2020-08-31 18,1476.456916427833
2 2020-08-31 19,1338.271449840921
2 2020-08-31 20,1177.306625646602
2 2020-08-31 21,1073.7421260639292
2 2020-08-31 22,1089.6279401208851
2 2020-08-31 23,1055.3730968588104
3 2020-08-25 00,3427.5956055824636
3 2020-08-25 01,3375.751778672046
3 2020-08-25 02,3428.309638278764
3 2020-08-25 03,3470.34367485404
3 2020-08-25 04,3449.9220256762164
3 2020-08-25 05,3433.558818625651
3 2020-08-25 06,3454.2481428467863
3 2020-08-25 07,3415.11548572593
3 2020-08-25 08,3625.2974549565847
3 2020-08-25 09,3710.8390856063943
3 2020-08-25 10,3604.7028106224943
3 2020-08-25 11,3671.3862946924432
3 2020-08-25 12,3822.2838407794898
3 2020-08-25 13,3776.18285030833
3 2020-08-25 14,3942.3755928987016
3 2020-08-25 15,4062.2129562514538
3 2020-08-25 16,3900.6238826415174
3 2020-08-25 17,3819.7538936109117
3 2020-08-25 18,3603.8870382684863
3 2020-08-25 19,3600.6755219890265
3 2020-08-25 20,3502.305932704048
3 2020-08-25 21,3424.927797082726
3 2020-08-25 22,3459.295321723394
3 2020-08-25 23,3386.8125531750757
3 2020-08-26 00,3414.097900344709
3 2020-08-26 01,3423.9953359128663
3 2020-08-26 02,3383.180135132256
3 2020-08-26 03,3339.0973039781375
3 2020-08-26 04,3325.2281545377546
3 2020-08-26 05,3376.2660870170685
3 2020-08-26 06,3380.1745604575717
3 2020-08-26 07,3405.0528364485167
3 2020-08-26 08,3681.6868195544794
3 2020-08-26 09,3649.288124991148
3 2020-08-26 10,3857.995035217584
3 2020-08-26 11,3915.406756957225
3 2020-08-26 12,3669.543554105554
3 2020-08-26 13,3768.110899859043
3 2020-08-26 14,3840.3119788301588
3 2020-08-26 15,3813.0280727491063
3 2020-08-26 16,3794.7530277579012
3 2020-08-26 17,3708.6652823593645
3 2020-08-26 18,3520.8601510097697
3 2020-08-26 19,3390.622665996533
3 2020-08-26 20,3316.3922547821694
3 2020-08-26 21,3423.4173112995395
3 2020-08-26 22,3388.6244421906276
3 2020-08-26 23,3233.552183338895
3 2020-08-27 00,3451.61671846435
3 2020-08-27 01,3491.124736054325
3 2020-08-27 02,3476.1576655304143
3 2020-08-27 03,3419.335692659133
3 2020-08-27 04,3473.8628205879922
3 2020-08-27 05,3329.0083245049623
3 2020-08-27 06,3289.692108703357
3 2020-08-27 07,3393.0012550551287
3 2020-08-27 08,3611.6802089786916
3 2020-08-27 09,3639.652997011752
3 2020-08-27 10,3618.424999692118
3 2020-08-27 11,3628.226644691692
3 2020-08-27 12,3643.7062069371545
3 2020-08-27 13,3455.230078272552
3 2020-08-27 14,3531.822069097713
3 2020-08-27 15,3593.4545573934975
3 2020-08-27 16,3601.9638743035916
3 2020-08-27 17,3600.1987948849437
3 2020-08-27 18,3485.4817832859426
3 2020-08-27 19,3437.3709742534875
3 2020-08-27 20,3444.768916034567
3 2020-08-27 21,3450.159582152013
3 2020-08-27 22,3398.062621909204
3 2020-08-27 23,3421.1908507690864
3 2020-08-28 00,3456.6545963605063
3 2020-08-28 01,3465.4241853568988
3 2020-08-28 02,3525.0457016516048
3 2020-08-28 03,3501.4897628868976
3 2020-08-28 04,3476.5530187143786
3 2020-08-28 05,3478.4264299336355
3 2020-08-28 06,3458.7895599868616
3 2020-08-28 07,3601.207273715292
3 2020-08-28 08,3649.588392322049
3 2020-08-28 09,3644.2698797032476
3 2020-08-28 10,3749.4427964745887
3 2020-08-28 11,3715.605981496749
3 2020-08-28 12,3670.2196974121825
3 2020-08-28 13,3738.186956634816
3 2020-08-28 14,3712.8777384535124
3 2020-08-28 15,3751.567842030385
3 2020-08-28 16,3829.803780283102
3 2020-08-28 17,3727.6775252321645
3 2020-08-28 18,3639.3101963057397
3 2020-08-28 19,3392.1885041898604
3 2020-08-28 20,3397.2199783907217
3 2020-08-28 21,3373.635680520421
3 2020-08-28 22,3385.278550064332
3 2020-08-28 23,3369.911906840211
3 2020-08-29 00,3441.658757722131
3 2020-08-29 01,3440.5103009871546
3 2020-08-29 02,3480.6228727653215
3 2020-08-29 03,3492.967753566787
3 2020-08-29 04,3489.548540455361
3 2020-08-29 05,3511.76027618018
3 2020-08-29 06,3471.896302505829
3 2020-08-29 07,3577.3479840765453
3 2020-08-29 08,3481.7787796245007
3 2020-08-29 09,3360.44452688217
3 2020-08-29 10,3327.16503061659
3 2020-08-29 11,3444.4684411209782
3 2020-08-29 12,3404.8077241636042
3 2020-08-29 13,3428.360542098667
3 2020-08-29 14,3453.010011561854
3 2020-08-29 15,3415.786578729757
3 2020-08-29 16,3430.5994452087607
3 2020-08-29 17,3431.4841687936596
3 2020-08-29 18,3443.8318769249527
3 2020-08-29 19,3469.6659395162487
3 2020-08-29 20,3520.1051989907837
3 2020-08-29 21,3589.252968694499
3 2020-08-29 22,3589.218102775635
3 2020-08-29 23,3572.2466635030873
3 2020-08-30 00,3428.492255320404
3 2020-08-30 01,3525.6744854424733
3 2020-08-30 02,3579.1843889182264
3 2020-08-30 03,3583.809646233957
3 2020-08-30 04,3509.8722759164993
3 2020-08-30 05,3479.974015821522
3 2020-08-30 06,3494.191402459469
3 2020-08-30 07,3564.427371194719
3 2020-08-30 08,3547.9519858210124
3 2020-08-30 09,3361.883922621176
3 2020-08-30 10,3221.032441952457
3 2020-08-30 11,3323.187606470771
3 2020-08-30 12,3318.9669318408446
3 2020-08-30 13,3402.013765319137
3 2020-08-30 14,3457.5655339871328
3 2020-08-30 15,3542.0079459417416
3 2020-08-30 16,3519.0401447814947
3 2020-08-30 17,3505.581618543123
3 2020-08-30 18,3577.022138949317
3 2020-08-30 19,3510.260074197563
3 2020-08-30 20,3487.045945786728
3 2020-08-30 21,3402.825597299251
3 2020-08-30 22,3267.591469406683
3 2020-08-30 23,3364.6556056255527
3 2020-08-31 00,3471.374913856693
3 2020-08-31 01,3408.5541460785275
3 2020-08-31 02,3400.7749996176394
3 2020-08-31 03,3478.9407902970465
3 2020-08-31 04,3436.375049586629
3 2020-08-31 05,3400.7775066471395
3 2020-08-31 06,3458.7803263446167
3 2020-08-31 07,3500.057882156835
3 2020-08-31 08,3469.8257901331
3 2020-08-31 09,3243.170442846922
3 2020-08-31 10,3316.6345039660737
3 2020-08-31 11,3417.485771475711
3 2020-08-31 12,3378.0384027529435
3 2020-08-31 13,3504.955935832393
3 2020-08-31 14,3524.5868338434357
3 2020-08-31 15,3600.765311021957
3 2020-08-31 16,3583.2786073839993
3 2020-08-31 17,3563.6865146397713
3 2020-08-31 18,3396.0332101896656
3 2020-08-31 19,3451.527270042654
3 2020-08-31 20,3283.218492958441
3 2020-08-31 21,3516.9006042385654
3 2020-08-31 22,3405.2990996535045
3 2020-08-31 23,3344.483403210518
4 2020-08-25 00,334.0826900761167
4 2020-08-25 01,372.6268277505767
4 2020-08-25 02,344.0454479305593
4 2020-08-25 03,355.71703714592513
4 2020-08-25 04,360.7275923858672
4 2020-08-25 05,371.12677136306354
4 2020-08-25 06,341.59276483238403
4 2020-08-25 07,437.2896052457155
4 2020-08-25 08,895.0226591633502
4 2020-08-25 09,1097.14620867063
4 2020-08-25 10,1276.2470490001315
4 2020-08-25 11,1360.6163280781977
4 2020-08-25 12,1307.6257363540594
4 2020-08-25 13,1335.597123994846
4 2020-08-25 14,1417.1634369743251
4 2020-08-25 15,1406.7452633023624
4 2020-08-25 16,1446.6805355000736
4 2020-08-25 17,1293.4412009399334
4 2020-08-25 18,1089.2163776058521
4 2020-08-25 19,1018.867147470391
4 2020-08-25 20,780.1968352756123
4 2020-08-25 21,431.8240587623533
4 2020-08-25 22,436.21462049120396
4 2020-08-25 23,456.9576191510408
4 2020-08-26 00,322.70439579406855
4 2020-08-26 01,314.0987904254699
4 2020-08-26 02,367.25420380720436
4 2020-08-26 03,400.49271098658414
4 2020-08-26 04,413.14864636239747
4 2020-08-26 05,327.9150490304994
4 2020-08-26 06,365.02643192970436
4 2020-08-26 07,361.44449746188064
4 2020-08-26 08,804.8552688738389
4 2020-08-26 09,1256.3924410098427
4 2020-08-26 10,1592.3157201657373
4 2020-08-26 11,1538.655518546996
4 2020-08-26 12,1565.4608948036193
4 2020-08-26 13,1594.6921442470566
4 2020-08-26 14,1577.4026756749238
4 2020-08-26 15,1582.3680892641723
4 2020-08-26 16,1446.2179182226928
4 2020-08-26 17,1387.428820805269
4 2020-08-26 18,1011.7378193516113
4 2020-08-26 19,902.3219928021232
4 2020-08-26 20,756.8851003966524
4 2020-08-26 21,743.3027384512716
4 2020-08-26 22,460.8802814480415
4 2020-08-26 23,424.61065872338054
4 2020-08-27 00,415.64698268053496
4 2020-08-27 01,335.9646730659422
4 2020-08-27 02,322.78564306850257
4 2020-08-27 03,355.6373725887133
4 2020-08-27 04,327.0900926612222
4 2020-08-27 05,312.64571971168385
4 2020-08-27 06,292.15227145508953
4 2020-08-27 07,366.8084714349851
4 2020-08-27 08,769.7369766686459
4 2020-08-27 09,1062.8217619903296
4 2020-08-27 10,1665.3286342073561
4 2020-08-27 11,1502.0153870792785
4 2020-08-27 12,1469.7955799129884
4 2020-08-27 13,1566.5340010384116
4 2020-08-27 14,1620.6988380144728
4 2020-08-27 15,1590.2722090753643
4 2020-08-27 16,1493.9724459027975
4 2020-08-27 17,1411.820351687607
4 2020-08-27 18,1022.6235826712989
4 2020-08-27 19,913.4931565010072
4 2020-08-27 20,617.53465162822
4 2020-08-27 21,611.7066539978046
4 2020-08-27 22,600.8165323778826
4 2020-08-27 23,580.9420736701899
4 2020-08-28 00,358.8293135036559
4 2020-08-28 01,387.66430116705317
4 2020-08-28 02,371.0661559480178
4 2020-08-28 03,386.5463018409309
4 2020-08-28 04,369.3260623364383
4 2020-08-28 05,372.4380802561891
4 2020-08-28 06,357.7468679661463
4 2020-08-28 07,399.2265846684763
4 2020-08-28 08,926.6523771360883
4 2020-08-28 09,1285.45051570075
4 2020-08-28 10,1588.7710233150965
4 2020-08-28 11,1580.5986480773117
4 2020-08-28 12,1473.1811638273873
4 2020-08-28 13,1509.9762370992335
4 2020-08-28 14,1718.3886904054323
4 2020-08-28 15,1796.861542927139
4 2020-08-28 16,1627.3599752756813
4 2020-08-28 17,1449.2048187267758
4 2020-08-28 18,986.6739140354343
4 2020-08-28 19,1027.8293930233199
4 2020-08-28 20,632.1802851920066
4 2020-08-28 21,492.81819363464314
4 2020-08-28 22,428.6308046794345
4 2020-08-28 23,475.2589876215708
4 2020-08-29 00,488.5172181198963
4 2020-08-29 01,453.1034652581964
4 2020-08-29 02,415.0486335410784
4 2020-08-29 03,498.5487162464726
4 2020-08-29 04,505.7702047092182
4 2020-08-29 05,417.8207678245334
4 2020-08-29 06,431.4865434714821
4 2020-08-29 07,410.9160756794212
4 2020-08-29 08,1043.1486452898275
4 2020-08-29 09,1303.2362067142542
4 2020-08-29 10,1783.7909278607403
4 2020-08-29 11,1813.6004729479025
4 2020-08-29 12,1844.5463269998327
4 2020-08-29 13,1625.025813495295
4 2020-08-29 14,1879.2389102455309
4 2020-08-29 15,1856.9636833201193
4 2020-08-29 16,1898.5315005695854
4 2020-08-29 17,1674.9887752565796
4 2020-08-29 18,1294.962913784584
4 2020-08-29 19,1130.2275749562004
4 2020-08-29 20,784.0003690657886
4 2020-08-29 21,721.5440238164932
4 2020-08-29 22,476.84743388206283
4 2020-08-29 23,600.0710889845296
4 2020-08-30 00,349.1821375108644
4 2020-08-30 01,396.92139164033154
4 2020-08-30 02,351.81268937173667
4 2020-08-30 03,437.52494007222265
4 2020-08-30 04,434.5590081227484
4 2020-08-30 05,422.8266093067805
4 2020-08-30 06,441.391926682919
4 2020-08-30 07,381.60046499088224
4 2020-08-30 08,780.6811455441718
4 2020-08-30 09,1240.596552340042
4 2020-08-30 10,1502.5960834969856
4 2020-08-30 11,1405.9044060768101
4 2020-08-30 12,1232.6847985324225
4 2020-08-30 13,1515.4200888047785
4 2020-08-30 14,1562.7055846999415
4 2020-08-30 15,1647.3984216934243
4 2020-08-30 16,1395.828511889656
4 2020-08-30 17,1470.7737442640516
4 2020-08-30 18,1041.2861621675106
4 2020-08-30 19,795.938156993566
4 2020-08-30 20,806.1599559489279
4 2020-08-30 21,679.939577811535
4 2020-08-30 22,501.1808749962699
4 2020-08-30 23,483.4380542892995
4 2020-08-31 00,426.3109623321552
4 2020-08-31 01,425.69162262062855
4 2020-08-31 02,329.64496751092173
4 2020-08-31 03,326.4408036989109
4 2020-08-31 04,331.66326882589794
4 2020-08-31 05,306.988470307283
4 2020-08-31 06,360.54961396286353
4 2020-08-31 07,454.3305956631077
4 2020-08-31 08,728.7607797322135
4 2020-08-31 09,884.1109783327345
4 2020-08-31 10,1239.4239181818705
4 2020-08-31 11,1338.0872540043172
4 2020-08-31 12,1404.0198123804857
4 2020-08-31 13,1430.3444658894769
4 2020-08-31 14,1405.3017890798849
4 2020-08-31 15,1403.6918972008586
4 2020-08-31 16,1442.3808783409136
4 2020-08-31 17,1383.9924895720192
4 2020-08-31 18,904.1596409038247
4 2020-08-31 19,801.0051621534026
4 2020-08-31 20,721.6779001110067
4 2020-08-31 21,413.9129117416791
4 2020-08-31 22,512.2538442296499
4 2020-08-31 23,350.736659722941
5 2020-08-25 00,2997.045082695389
5 2020-08-25 01,2949.81439036518
5 2020-08-25 02,2987.2101356458797
5 2020-08-25 03,2958.825377096134
5 2020-08-25 04,2970.381449205955
5 2020-08-25 05,2663.7607359128324
5 2020-08-25 06,2348.014530794238
5 2020-08-25 07,2342.3822337459724
5 2020-08-25 08,2811.3266024294535
5 2020-08-25 09,3002.1547381036335
5 2020-08-25 10,3209.1447284918536
5 2020-08-25 11,3229.4796886426957
5 2020-08-25 12,3074.9038402989163
5 2020-08-25 13,3102.342508022017
5 2020-08-25 14,3181.361764179217
5 2020-08-25 15,3230.311135897373
5 2020-08-25 16,3022.8229776614326
5 2020-08-25 17,2866.780111472259
5 2020-08-25 18,2691.3184390977067
5 2020-08-25 19,2993.411454190891
5 2020-08-25 20,3211.761335262112
5 2020-08-25 21,3238.0277942868497
5 2020-08-25 22,3139.245207197834
5 2020-08-25 23,3079.4915935606523
5 2020-08-26 00,2862.4634859699163
5 2020-08-26 01,2812.5991621247085
5 2020-08-26 02,2813.370623306426
5 2020-08-26 03,2786.8299247388186
5 2020-08-26 04,2803.5462655873353
5 2020-08-26 05,2624.963289995373
5 2020-08-26 06,2319.426722858462
5 2020-08-26 07,2359.913091668248
5 2020-08-26 08,2677.470768715668
5 2020-08-26 09,2906.720535507856
5 2020-08-26 10,3145.667869793352
5 2020-08-26 11,3135.751585774634
5 2020-08-26 12,2945.920196589752
5 2020-08-26 13,2918.2668339060774
5 2020-08-26 14,2930.2794330432735
5 2020-08-26 15,2839.299251386583
5 2020-08-26 16,2843.3590992656714
5 2020-08-26 17,2759.1934473523206
5 2020-08-26 18,2593.937179560917
5 2020-08-26 19,2922.0953292373383
5 2020-08-26 20,3285.3855836558823
5 2020-08-26 21,3314.900745711743
5 2020-08-26 22,3253.492974739139
5 2020-08-26 23,3173.3918051236274
